ID,Host_ID,Regiao,Bairro,Latitude,Longitude,Tipo_do_local,Preco,Minimo_de_noites,Num_de_reviews,Num_de_anuncios_do_host,Disp_anual
8009332,37849636,Brooklyn,Sheepshead Bay,40.60991,-73.95677,Shared room,48,1,59,1,90
8010033,1883133,Manhattan,Washington Heights,40.84269,-73.93605,Entire home/apt,110,1,133,1,267
8012976,48165,Manhattan,Financial District,40.70726,-74.00593,Private room,120,2,128,1,246
8013358,8687068,Brooklyn,Bedford-Stuyvesant,40.68318,-73.95002,Entire home/apt,240,1,33,1,83
8021914,39921605,Manhattan,Upper West Side,40.80189,-73.96962,Private room,152,1,39,5,157
8024051,312080,Brooklyn,Prospect Heights,40.67427,-73.96511,Entire home/apt,150,3,28,1,168
8025808,40082650,Manhattan,Chinatown,40.71555,-73.99298,Entire home/apt,300,3,30,1,87
8028767,20490026,Queens,Sunnyside,40.74109,-73.91577,Private room,55,90,15,1,365
8033609,33213436,Brooklyn,Gowanus,40.67872,-73.98286,Private room,119,1,171,8,236
8034665,42237225,Manhattan,Harlem,40.80083,-73.95584,Private room,250,1,22,1,365
8040050,39921605,Manhattan,Upper West Side,40.80377,-73.96903,Private room,163,1,30,5,188
8044856,42404417,Brooklyn,Williamsburg,40.71848,-73.95834,Entire home/apt,135,4,54,1,158
8045421,30283594,Manhattan,Chelsea,40.74465,-73.99253,Entire home/apt,129,30,3,121,161
8045552,42488595,Queens,Astoria,40.76762,-73.90727,Entire home/apt,87,3,151,1,210
8054523,965061,Brooklyn,Williamsburg,40.71278,-73.96471,Private room,130,3,7,1,278
8054651,40176101,Brooklyn,Bedford-Stuyvesant,40.68929,-73.93079,Private room,79,1,296,7,59
8055508,40176101,Brooklyn,Bedford-Stuyvesant,40.68917,-73.92901,Private room,69,1,291,7,68
8055582,40176101,Brooklyn,Bedford-Stuyvesant,40.69003,-73.93085,Private room,79,1,284,7,67
8055598,2799733,Manhattan,Washington Heights,40.85296,-73.93527,Entire home/apt,147,7,27,1,294
8055721,40176101,Brooklyn,Bedford-Stuyvesant,40.69022,-73.93077,Private room,79,1,291,7,26
8055778,40176101,Brooklyn,Bedford-Stuyvesant,40.68927,-73.93035,Private room,69,1,327,7,41
8055859,14019268,Brooklyn,Bushwick,40.69702,-73.93167,Private room,70,2,67,2,353
8058693,4304095,Brooklyn,Clinton Hill,40.68352,-73.96348,Private room,119,4,115,1,26
8061409,1100659,Brooklyn,Bushwick,40.7052,-73.91549,Private room,49,1,107,1,340
8063109,42586851,Brooklyn,Bedford-Stuyvesant,40.69132,-73.93866,Entire home/apt,132,2,81,1,10
8063277,4671519,Brooklyn,Williamsburg,40.71549,-73.94712,Entire home/apt,155,31,8,1,331
8066385,4205261,Brooklyn,Clinton Hill,40.68667,-73.9676,Entire home/apt,104,2,15,2,100
8068089,7890158,Manhattan,Lower East Side,40.71373,-73.98465,Entire home/apt,80,3,16,1,1
8068363,1433657,Brooklyn,Williamsburg,40.7079,-73.95598,Private room,89,2,86,2,307
8069030,42619297,Brooklyn,Clinton Hill,40.69242,-73.96828,Entire home/apt,999,2,141,2,67
8069858,29896455,Manhattan,Chinatown,40.71743,-73.99372,Private room,59,6,72,2,200
8071687,36481078,Manhattan,SoHo,40.72731,-74.00472,Entire home/apt,350,3,74,1,247
8072371,54255,Brooklyn,Bedford-Stuyvesant,40.684,-73.93227,Entire home/apt,395,3,60,3,17
8075854,42660040,Manhattan,Midtown,40.75513,-73.96446,Entire home/apt,180,4,20,1,13
8078896,30283594,Manhattan,Theater District,40.76145,-73.98556,Entire home/apt,203,30,0,121,365
8081037,30283594,Manhattan,Financial District,40.7055,-74.00812,Entire home/apt,189,30,4,121,365
8081193,14946082,Queens,Long Island City,40.75644,-73.93486,Entire home/apt,195,3,121,1,66
8086028,42701501,Brooklyn,Greenpoint,40.72218,-73.93894,Entire home/apt,140,4,18,1,30
8087274,1903737,Brooklyn,Bushwick,40.69542,-73.93258,Private room,65,2,5,3,4
8088779,35524316,Manhattan,Hell's Kitchen,40.75989,-73.989,Shared room,250,1,134,11,306
8089270,42718751,Manhattan,Upper East Side,40.76511,-73.96555,Entire home/apt,155,30,9,1,316
8090529,17377835,Queens,Sunnyside,40.74674,-73.91881,Entire home/apt,250,3,0,1,364
8097567,344035,Brooklyn,Prospect Heights,40.67811,-73.97126,Private room,85,1,222,13,290
8103766,42788707,Manhattan,Chinatown,40.71475,-73.99257,Entire home/apt,130,180,15,1,365
8106774,7380428,Manhattan,Harlem,40.81525,-73.94552,Entire home/apt,165,7,86,3,99
8107212,19668001,Brooklyn,Williamsburg,40.71061,-73.94971,Private room,70,1,40,1,125
8108376,42814202,Queens,Fresh Meadows,40.74267,-73.78737,Entire home/apt,100,1,59,3,132
8111321,32441059,Queens,Astoria,40.768,-73.92429,Entire home/apt,70,2,13,1,159
8115321,40874834,Queens,Jackson Heights,40.75526,-73.86468,Private room,75,1,114,3,328
8115423,40874834,Queens,Jackson Heights,40.75548,-73.86632,Private room,75,1,102,3,362
8117209,3250450,Queens,Long Island City,40.75547,-73.91867,Private room,37,15,12,18,361
8117213,722831,Manhattan,Chelsea,40.75165,-74.00074,Entire home/apt,225,29,9,1,280
8117729,1106804,Manhattan,East Village,40.7281,-73.98106,Entire home/apt,250,31,2,1,358
8118112,22261783,Brooklyn,Bedford-Stuyvesant,40.68285,-73.93961,Entire home/apt,125,3,92,2,121
8119018,42874738,Manhattan,Upper East Side,40.77887,-73.95406,Private room,110,4,81,1,360
8125640,8301365,Manhattan,Murray Hill,40.74553,-73.97302,Private room,100,6,5,1,25
8126282,3228421,Manhattan,West Village,40.73319,-74.00502,Entire home/apt,205,3,47,1,262
8126777,41059169,Brooklyn,Williamsburg,40.7124,-73.96314,Entire home/apt,90,3,17,3,77
8132082,4983838,Brooklyn,Bedford-Stuyvesant,40.68499,-73.93918,Entire home/apt,103,7,14,1,13
8133275,33519200,Brooklyn,East Flatbush,40.63939,-73.94988,Entire home/apt,97,2,100,1,307
8135144,42959506,Manhattan,Hell's Kitchen,40.76127,-73.99181,Entire home/apt,245,4,55,1,261
8145603,43007744,Queens,Ditmars Steinway,40.77433,-73.91734,Private room,80,4,32,1,303
8151183,5983145,Brooklyn,Bushwick,40.69867,-73.91134,Entire home/apt,120,30,51,1,202
8151782,43034440,Brooklyn,Prospect-Lefferts Gardens,40.65961,-73.96177,Entire home/apt,100,30,43,1,43
8151925,43038322,Manhattan,Lower East Side,40.71826,-73.99199,Entire home/apt,159,3,170,1,37
8152675,34920172,Manhattan,East Village,40.72995,-73.98135,Entire home/apt,200,1,101,1,247
8155028,43052750,Manhattan,Battery Park City,40.70956,-74.01605,Entire home/apt,165,30,6,1,43
8160542,43075550,Manhattan,Tribeca,40.72018,-74.00981,Private room,100,1,18,1,31
8162607,22372311,Manhattan,Upper West Side,40.79877,-73.96259,Entire home/apt,185,3,200,1,6
8164402,43092626,Manhattan,Upper East Side,40.78338,-73.95008,Entire home/apt,159,1,126,1,338
8167145,1510638,Queens,Astoria,40.75535,-73.91397,Entire home/apt,135,7,2,1,157
8167182,19982835,Manhattan,Harlem,40.79965,-73.95446,Entire home/apt,150,2,13,1,362
8167884,43108922,Brooklyn,Greenpoint,40.72176,-73.94393,Entire home/apt,165,2,129,2,235
8168619,37312959,Queens,East Elmhurst,40.77006,-73.87683,Private room,46,1,543,5,163
8170917,41466973,Manhattan,Hell's Kitchen,40.75849,-73.9907,Entire home/apt,200,2,1,1,161
8171965,40336543,Queens,Long Island City,40.76211,-73.92894,Private room,100,1,1,2,364
8172995,43134580,Manhattan,East Harlem,40.80965,-73.93912,Entire home/apt,150,4,111,1,99
8173434,38378985,Brooklyn,Bedford-Stuyvesant,40.67797,-73.93967,Entire home/apt,239,5,147,1,142
8173559,24982697,Brooklyn,Sunset Park,40.64355,-74.01908,Private room,70,7,13,2,326
8173609,43137812,Manhattan,Harlem,40.80089,-73.95674,Entire home/apt,200,2,113,1,197
8174635,20538121,Brooklyn,Bedford-Stuyvesant,40.68372,-73.95551,Entire home/apt,45,2,7,1,14
8182759,3538661,Brooklyn,Williamsburg,40.71519,-73.96174,Entire home/apt,400,4,0,2,170
8183563,10963050,Manhattan,East Village,40.73178,-73.98842,Entire home/apt,250,2,48,1,211
8185845,30283594,Manhattan,Upper East Side,40.76391,-73.95938,Entire home/apt,249,30,2,121,273
8189121,333195,Brooklyn,Carroll Gardens,40.68326,-73.99327,Entire home/apt,115,3,27,1,166
8190747,43203249,Queens,Woodside,40.74715,-73.91104,Private room,75,7,1,1,364
8192443,31304940,Brooklyn,Williamsburg,40.71596,-73.96215,Private room,60,2,106,8,104
8192768,2808153,Manhattan,Harlem,40.80577,-73.94708,Private room,120,2,11,2,263
8192789,2808153,Manhattan,Harlem,40.80565,-73.94621,Entire home/apt,150,2,13,2,271
8204305,32791632,Manhattan,Upper West Side,40.77354,-73.98462,Private room,92,2,21,1,39
8204392,11268108,Brooklyn,Williamsburg,40.71468,-73.93774,Entire home/apt,100,2,0,1,3
8205572,10387090,Brooklyn,Bushwick,40.68358,-73.90884,Private room,36,20,0,5,346
8208090,43282186,Brooklyn,Bushwick,40.68989,-73.92128,Entire home/apt,200,2,147,1,103
8208285,22572797,Manhattan,East Village,40.72504,-73.97905,Entire home/apt,180,1,146,1,270
8210379,344035,Brooklyn,Prospect Heights,40.678,-73.97118,Private room,60,1,186,13,293
8210423,19477617,Manhattan,Chelsea,40.74513,-74.00076,Private room,95,3,100,1,80
8210840,90860,Brooklyn,Bedford-Stuyvesant,40.68498,-73.93192,Entire home/apt,230,2,203,4,283
8212051,43302952,Brooklyn,East Flatbush,40.66383,-73.92706,Shared room,95,2,7,1,238
8213227,43298076,Manhattan,Harlem,40.8224,-73.95402,Private room,42,2,34,4,101
8213488,28025816,Brooklyn,Bedford-Stuyvesant,40.68805,-73.95103,Private room,70,2,255,1,11
8217454,1177497,Brooklyn,Clinton Hill,40.68971,-73.96695,Private room,199,1,20,11,365
8219648,7806471,Manhattan,Washington Heights,40.84111,-73.93698,Private room,65,3,157,1,287
8221965,42849963,Manhattan,Hell's Kitchen,40.75383,-73.99536,Entire home/apt,190,30,4,1,9
8222742,22529847,Manhattan,Greenwich Village,40.72853,-73.99914,Entire home/apt,200,2,146,1,264
8223230,43361668,Brooklyn,Greenpoint,40.71923,-73.95204,Private room,98,1,31,1,343
8224368,4591602,Brooklyn,Bushwick,40.7043,-73.92719,Private room,120,2,78,1,206
8225035,43371802,Brooklyn,Flatlands,40.62802,-73.92729,Private room,130,4,9,5,365
8225210,43370599,Manhattan,Harlem,40.81243,-73.9392,Entire home/apt,250,1,0,1,89
8225997,11004198,Manhattan,East Village,40.72057,-73.97997,Entire home/apt,125,31,2,1,204
8228217,43390488,Brooklyn,Flatbush,40.64438,-73.95408,Private room,55,5,4,1,89
8231648,43330303,Manhattan,Washington Heights,40.85369,-73.93187,Private room,68,3,8,2,160
8238934,43446271,Manhattan,Harlem,40.80204,-73.95794,Private room,100,2,21,1,79
8239352,43449898,Queens,Maspeth,40.72194,-73.91138,Private room,59,1,85,1,176
8239650,13407785,Bronx,Throgs Neck,40.81476,-73.80001,Entire home/apt,325,2,44,1,153
8240016,36791609,Brooklyn,Bushwick,40.69836,-73.93521,Entire home/apt,98,1,201,1,293
8241545,21628945,Brooklyn,Bedford-Stuyvesant,40.68167,-73.92525,Private room,69,3,13,2,333
8249156,22384027,Brooklyn,Brownsville,40.67065,-73.91643,Private room,39,1,45,10,158
8250280,9775058,Brooklyn,Kensington,40.64125,-73.9763,Private room,70,2,7,1,37
8250925,7455706,Manhattan,East Village,40.72255,-73.97813,Private room,90,5,92,2,8
8251228,22384027,Brooklyn,Crown Heights,40.67115,-73.91621,Private room,39,1,70,10,33
8252369,10276104,Brooklyn,Williamsburg,40.71219,-73.95623,Private room,85,2,71,1,151
8254405,26856159,Manhattan,Harlem,40.82205,-73.9467,Private room,42,1,161,3,259
8254674,4910739,Manhattan,NoHo,40.72847,-73.99302,Entire home/apt,700,2,31,1,54
8255964,18183596,Brooklyn,Crown Heights,40.67743,-73.95523,Entire home/apt,150,4,61,1,365
8256749,41514104,Brooklyn,Bushwick,40.6938,-73.92562,Entire home/apt,100,5,85,1,269
8256930,5973406,Brooklyn,Park Slope,40.66826,-73.98223,Entire home/apt,85,30,26,2,282
8265482,43583032,Bronx,West Farms,40.84328,-73.88173,Private room,79,1,3,1,179
8266641,43588775,Brooklyn,Bedford-Stuyvesant,40.68137,-73.94233,Private room,139,4,84,1,307
8268465,43600713,Manhattan,Harlem,40.82137,-73.94769,Private room,70,2,57,1,188
8268849,43599290,Manhattan,SoHo,40.72409,-74.00241,Private room,199,3,107,2,276
8269241,22384027,Brooklyn,Crown Heights,40.67073,-73.91799,Private room,39,1,62,10,159
8269318,22384027,Brooklyn,Crown Heights,40.67112,-73.91685,Private room,39,1,73,10,33
8269681,43601551,Manhattan,East Harlem,40.78987,-73.94883,Private room,75,2,13,2,325
8270710,3959655,Brooklyn,Windsor Terrace,40.65106,-73.97704,Entire home/apt,99,20,30,2,65
8272122,2417692,Queens,Astoria,40.75748,-73.91221,Private room,100,15,15,2,61
8272327,38465372,Brooklyn,Cobble Hill,40.6869,-73.99741,Entire home/apt,225,3,38,1,135
8272749,25728891,Brooklyn,Brooklyn Heights,40.69449,-73.99727,Private room,99,2,72,1,231
8272818,179246,Brooklyn,Bedford-Stuyvesant,40.67804,-73.90997,Entire home/apt,469,9,7,2,48
8274113,1804684,Brooklyn,Bedford-Stuyvesant,40.69487,-73.93884,Private room,67,60,6,1,266
8274440,43628713,Manhattan,Harlem,40.80801,-73.9486,Private room,180,3,18,1,362
8274516,16805656,Manhattan,Upper West Side,40.79927,-73.96235,Private room,100,1,87,2,263
8274711,1017231,Manhattan,Harlem,40.82755,-73.93787,Entire home/apt,125,3,8,1,1
8275331,32379616,Bronx,Williamsbridge,40.88301,-73.85452,Private room,65,5,17,2,123
8275346,43635876,Brooklyn,Borough Park,40.64077,-73.99268,Private room,52,2,6,1,90
8275676,43637999,Staten Island,Great Kills,40.5455,-74.14829,Private room,99,1,82,1,325
8276819,43371802,Brooklyn,Flatlands,40.62841,-73.92591,Private room,130,4,3,5,364
8276961,43645608,Manhattan,Hell's Kitchen,40.76128,-73.99617,Entire home/apt,189,2,39,1,37
8281889,43669213,Brooklyn,Williamsburg,40.70309,-73.94788,Private room,150,1,4,1,363
8287001,14796247,Brooklyn,Flatbush,40.6419,-73.96421,Private room,41,7,16,4,292
8291897,43719073,Brooklyn,Sheepshead Bay,40.6,-73.95612,Shared room,45,1,126,5,342
8293281,634004,Brooklyn,Prospect Heights,40.67835,-73.97074,Entire home/apt,125,2,80,1,105
8301159,5164854,Manhattan,Harlem,40.81959,-73.9379,Private room,57,3,17,8,341
8301850,36955448,Brooklyn,Bedford-Stuyvesant,40.68635,-73.95893,Entire home/apt,160,2,59,1,304
8303074,5499953,Brooklyn,Crown Heights,40.66916,-73.95288,Entire home/apt,250,2,10,2,365
8303337,8791857,Manhattan,Morningside Heights,40.81067,-73.96377,Entire home/apt,194,5,29,1,102
8304809,43443842,Brooklyn,Crown Heights,40.66889,-73.93045,Entire home/apt,205,3,84,1,172
8305649,43371802,Brooklyn,Flatlands,40.6283,-73.92619,Private room,129,4,5,5,365
8306427,7784911,Brooklyn,Williamsburg,40.70948,-73.94081,Entire home/apt,250,4,0,2,188
8308683,10129919,Brooklyn,Cypress Hills,40.68537,-73.8775,Entire home/apt,75,3,160,2,256
8308797,43719073,Brooklyn,Sheepshead Bay,40.59836,-73.95417,Shared room,45,1,135,5,351
8313551,5268758,Queens,Sunnyside,40.73633,-73.92641,Entire home/apt,125,1,172,1,234
8316959,41817016,Queens,Ditmars Steinway,40.77188,-73.91555,Private room,175,1,5,1,87
8319488,43126563,Brooklyn,Park Slope,40.67173,-73.98303,Entire home/apt,300,3,70,1,338
8319784,30283594,Manhattan,Upper East Side,40.76483,-73.95801,Entire home/apt,249,30,1,121,273
8320129,30283594,Manhattan,Upper East Side,40.76137,-73.96042,Entire home/apt,199,30,3,121,365
8321236,4818113,Brooklyn,Brownsville,40.6678,-73.92526,Private room,60,3,34,1,116
8322478,5008870,Brooklyn,Bedford-Stuyvesant,40.68211,-73.9236,Entire home/apt,135,2,129,1,242
8323015,43876308,Brooklyn,East Flatbush,40.64464,-73.94807,Entire home/apt,90,2,4,1,93
8324941,43885876,Bronx,Pelham Bay,40.85362,-73.82949,Shared room,150,1,0,1,364
8326389,43893277,Manhattan,Harlem,40.82523,-73.95383,Private room,85,3,37,1,61
8327302,43897442,Brooklyn,Flatbush,40.65309,-73.95523,Private room,62,1,73,1,334
8327773,6444987,Brooklyn,Bedford-Stuyvesant,40.68121,-73.93038,Entire home/apt,155,2,188,3,262
8334574,5283853,Manhattan,East Village,40.72972,-73.9875,Private room,140,2,35,2,28
8335539,12720552,Brooklyn,Bushwick,40.69902,-73.93102,Shared room,50,1,5,5,365
8339036,11995451,Brooklyn,Midwood,40.62857,-73.94828,Entire home/apt,78,2,114,1,217
8339140,43956548,Manhattan,Chinatown,40.71631,-73.99694,Entire home/apt,139,4,8,1,350
8341556,43298076,Manhattan,Harlem,40.82323,-73.95494,Private room,55,2,84,4,72
8341919,43945071,Queens,Long Island City,40.74654,-73.95778,Entire home/apt,199,480,0,1,365
8342009,43375242,Queens,Long Island City,40.75653,-73.93268,Private room,120,2,9,2,89
8343222,43977828,Staten Island,Silver Lake,40.62257,-74.09984,Entire home/apt,80,2,147,1,324
8354383,38204730,Manhattan,Gramercy,40.73524,-73.98441,Entire home/apt,239,5,2,3,30
8357147,33874814,Brooklyn,Williamsburg,40.70617,-73.95055,Private room,44,2,0,1,6
8364979,8489997,Brooklyn,Williamsburg,40.71111,-73.95141,Entire home/apt,200,10,27,1,280
8367486,44096608,Manhattan,Upper West Side,40.7965,-73.96179,Private room,99,2,165,1,105
8368794,4167576,Manhattan,Chelsea,40.7368,-73.9925,Entire home/apt,140,1,71,1,256
8369701,43371802,Brooklyn,Flatlands,40.62862,-73.92629,Entire home/apt,414,16,5,5,365
8369857,43371802,Brooklyn,Flatlands,40.62868,-73.92739,Private room,125,4,13,5,180
8369895,40376473,Manhattan,Chelsea,40.74451,-73.99226,Entire home/apt,299,2,25,1,221
8370236,44107591,Brooklyn,Flatbush,40.65216,-73.96119,Private room,55,3,219,1,286
8372368,27708645,Brooklyn,Bedford-Stuyvesant,40.67831,-73.93903,Private room,65,3,3,1,342
8381953,44171084,Manhattan,Harlem,40.82244,-73.94773,Entire home/apt,124,3,102,1,247
8382660,44170892,Brooklyn,Bay Ridge,40.63421,-74.0263,Private room,85,2,36,1,281
8385108,2448006,Manhattan,Harlem,40.80311,-73.94858,Private room,100,3,6,3,349
8388864,36688169,Brooklyn,Boerum Hill,40.68863,-73.98935,Private room,59,1,151,1,325
8389259,23968798,Manhattan,Upper East Side,40.76436,-73.96471,Entire home/apt,300,4,7,1,188
8389302,4168247,Brooklyn,Fort Greene,40.69371,-73.97076,Entire home/apt,135,6,12,1,188
8391096,5338040,Manhattan,Upper East Side,40.77372,-73.94803,Private room,185,5,7,1,341
8392929,1182180,Brooklyn,Sunset Park,40.64985,-74.00207,Private room,35,6,26,1,160
8398955,31851704,Queens,East Elmhurst,40.75819,-73.87504,Private room,50,1,209,2,1
8402207,44260966,Bronx,Soundview,40.82939,-73.86514,Private room,28,2,98,3,108
8407577,44206893,Manhattan,Hell's Kitchen,40.7595,-73.98967,Entire home/apt,360,1,13,1,188
8407963,1938669,Manhattan,Midtown,40.74268,-73.98401,Entire home/apt,185,4,15,1,7
8409178,25802929,Manhattan,Midtown,40.76146,-73.96649,Private room,195,3,67,1,265
8409459,43108922,Brooklyn,Greenpoint,40.72321,-73.9433,Entire home/apt,150,3,107,2,277
8411164,19939430,Manhattan,Hell's Kitchen,40.76041,-73.99496,Entire home/apt,450,6,15,1,364
8414314,44322686,Brooklyn,Williamsburg,40.71193,-73.94266,Private room,65,1,9,1,35
8416015,44329555,Queens,Jackson Heights,40.75273,-73.87144,Entire home/apt,104,2,166,1,195
8420870,44350279,Manhattan,Gramercy,40.73572,-73.98735,Entire home/apt,190,2,134,4,270
8423636,31230100,Brooklyn,Crown Heights,40.67352,-73.95633,Entire home/apt,80,7,45,3,161
8423666,44361695,Queens,Bellerose,40.73351,-73.71299,Private room,65,2,39,1,222
8426584,5354888,Brooklyn,Prospect-Lefferts Gardens,40.65661,-73.96144,Private room,80,1,169,1,233
8427638,9036787,Manhattan,Upper West Side,40.80109,-73.97093,Entire home/apt,190,4,46,1,207
8431626,44398705,Brooklyn,Bedford-Stuyvesant,40.68881,-73.92805,Private room,52,4,3,2,157
8431906,44398705,Brooklyn,Bedford-Stuyvesant,40.68942,-73.9287,Entire home/apt,110,4,5,2,50
8438775,41042927,Manhattan,Upper West Side,40.77697,-73.97698,Private room,137,1,163,1,32
8439145,7654837,Manhattan,Midtown,40.75287,-73.97439,Entire home/apt,149,10,3,1,14
8440352,7137049,Manhattan,Lower East Side,40.71323,-73.9878,Private room,70,1,212,1,41
8441969,1411399,Queens,Astoria,40.76615,-73.91325,Private room,99,1,6,5,323
8442642,1411399,Queens,Astoria,40.76799,-73.91234,Private room,109,1,2,5,138
8442997,18418581,Manhattan,Washington Heights,40.85432,-73.93198,Entire home/apt,235,1,28,3,364
8444115,15231059,Manhattan,Lower East Side,40.71978,-73.98705,Entire home/apt,250,2,8,4,297
8444227,44457589,Manhattan,SoHo,40.72607,-74.00166,Private room,95,1,152,2,9
8444619,4821374,Manhattan,Upper East Side,40.77564,-73.9533,Private room,85,1,71,2,186
8446914,36573037,Manhattan,Inwood,40.87126,-73.91722,Entire home/apt,125,2,20,2,164
8450523,39921605,Manhattan,Upper West Side,40.8037,-73.96803,Entire home/apt,374,1,31,5,188
8454886,16954469,Brooklyn,Crown Heights,40.66999,-73.94735,Private room,160,2,2,1,364
8456825,44516268,Brooklyn,Bushwick,40.70337,-73.93071,Entire home/apt,70,2,171,1,183
8458505,44506171,Brooklyn,East Flatbush,40.63401,-73.93808,Entire home/apt,55,1,47,1,348
8458966,24559181,Manhattan,Upper East Side,40.76301,-73.96734,Private room,95,1,60,3,351
8459183,3256433,Manhattan,Lower East Side,40.72116,-73.99124,Entire home/apt,250,30,8,7,4
8459744,30791331,Queens,East Elmhurst,40.7568,-73.88894,Entire home/apt,89,2,9,2,331
8460304,44534342,Manhattan,Midtown,40.74568,-73.98324,Entire home/apt,285,7,8,1,302
8470281,31469635,Manhattan,Harlem,40.82497,-73.94595,Private room,60,1,1,2,363
8472069,3826160,Brooklyn,Williamsburg,40.71032,-73.9517,Private room,80,1,215,1,232
8473811,36889012,Brooklyn,Bedford-Stuyvesant,40.68251,-73.91944,Entire home/apt,200,1,52,4,359
